,surface,tourney_date,winner_id,winner_hand,winner_ht,winner_age,loser_id,loser_hand,loser_ht,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points,Month,Quarter
620,Hard,2019-03-04,200175,R,,19.5071868583,106415,L,,23.4332648871,3,130.0,450.0,74.0,729.0,3,1
621,Hard,2019-03-04,128034,R,,22.056125941100003,133430,L,,19.8850102669,3,67.0,798.0,25.0,1485.0,3,1
622,Hard,2019-03-04,103819,R,185.0,37.568788501,106378,R,,24.1505817933,3,4.0,4600.0,23.0,1520.0,3,1
623,Hard,2019-03-04,111575,R,,22.784394250500004,104545,R,206.0,33.8535249829,3,13.0,2675.0,9.0,3405.0,3,1
624,Hard,2019-03-04,104745,L,185.0,32.7501711157,105936,R,185.0,27.014373716599998,3,2.0,8365.0,113.0,515.0,3,1
625,Hard,2019-03-04,104259,R,178.0,35.3812457221,104925,R,188.0,31.783709787800003,3,39.0,1160.0,1.0,10955.0,3,1
626,Hard,2019-03-04,104792,R,193.0,32.5037645448,105077,L,188.0,31.1266255989,3,19.0,1740.0,91.0,625.0,3,1
627,Hard,2019-03-04,103333,R,208.0,40.0109514031,105432,L,,29.305954825500002,3,89.0,629.0,97.0,601.0,3,1
628,Hard,2019-03-04,106233,R,185.0,25.4976043806,104468,R,183.0,34.1820670773,3,8.0,3800.0,29.0,1305.0,3,1
629,Hard,2019-03-04,105526,R,,28.856947296399998,100644,R,198.0,21.8699520876,3,55.0,910.0,3.0,6595.0,3,1
630,Hard,2019-03-04,105683,R,196.0,28.1834360027,106218,R,,25.6098562628,3,14.0,2275.0,217.0,233.0,3,1
631,Hard,2019-03-04,106415,L,,23.4332648871,200000,R,,18.5681040383,3,74.0,729.0,58.0,872.0,3,1
632,Hard,2019-03-04,200175,R,,19.5071868583,111513,R,,23.753593429200002,3,130.0,450.0,32.0,1211.0,3,1
633,Hard,2019-03-04,128034,R,,22.056125941100003,105453,R,178.0,29.177275838499998,3,67.0,798.0,7.0,4190.0,3,1
634,Hard,2019-03-04,133430,L,,19.8850102669,105227,R,198.0,30.4284736482,3,25.0,1485.0,11.0,3095.0,3,1
635,Hard,2019-03-04,106378,R,,24.1505817933,105430,R,,29.3086926762,3,23.0,1520.0,53.0,920.0,3,1
636,Hard,2019-03-04,103819,R,185.0,37.568788501,104527,R,183.0,33.932922655700004,3,4.0,4600.0,40.0,1130.0,3,1
637,Hard,2019-03-04,104545,R,206.0,33.8535249829,105550,L,185.0,28.796714579099998,3,9.0,3405.0,34.0,1205.0,3,1
638,Hard,2019-03-04,111575,R,,22.784394250500004,126094,R,,21.368925393599998,3,13.0,2675.0,102.0,560.0,3,1
639,Hard,2019-03-04,105936,R,185.0,27.014373716599998,106421,R,,23.0581793292,3,113.0,515.0,15.0,2230.0,3,1
640,Hard,2019-03-04,104745,L,185.0,32.7501711157,106043,R,170.0,26.546201231999998,3,2.0,8365.0,26.0,1485.0,3,1
641,Hard,2019-03-04,104925,R,188.0,31.783709787800003,106216,R,,25.623545516799997,3,1.0,10955.0,128.0,452.0,3,1
642,Hard,2019-03-04,104259,R,178.0,35.3812457221,106401,R,193.0,23.8521560575,3,39.0,1160.0,33.0,1205.0,3,1
643,Hard,2019-03-04,104792,R,193.0,32.5037645448,104919,R,188.0,31.8028747433,3,19.0,1740.0,56.0,895.0,3,1
644,Hard,2019-03-04,105077,L,188.0,31.1266255989,106065,R,,26.4229979466,3,91.0,625.0,16.0,2091.0,3,1
645,Hard,2019-03-04,103333,R,208.0,40.0109514031,106432,R,,22.2997946612,3,89.0,629.0,12.0,2695.0,3,1
646,Hard,2019-03-04,105432,L,,29.305954825500002,105932,R,185.0,27.0253251198,3,97.0,601.0,18.0,1865.0,3,1
647,Hard,2019-03-04,104468,R,183.0,34.1820670773,104291,R,185.0,35.1184120465,3,29.0,1305.0,60.0,847.0,3,1
648,Hard,2019-03-04,106233,R,185.0,25.4976043806,111442,R,,24.870636550300002,3,8.0,3800.0,77.0,703.0,3,1
649,Hard,2019-03-04,100644,R,198.0,21.8699520876,105373,L,190.0,29.6454483231,3,3.0,6595.0,50.0,941.0,3,1
650,Hard,2019-03-04,105526,R,,28.856947296399998,105575,R,175.0,28.7008898015,3,55.0,910.0,95.0,606.0,3,1
651,Hard,2019-03-04,106218,R,,25.6098562628,200282,R,,20.0410677618,3,217.0,233.0,24.0,1508.0,3,1
652,Hard,2019-03-04,105683,R,196.0,28.1834360027,105023,R,198.0,31.405886379200002,3,14.0,2275.0,51.0,925.0,3,1
653,Hard,2019-03-04,200000,R,,18.5681040383,126774,R,,20.5585215606,3,58.0,872.0,10.0,3175.0,3,1
654,Hard,2019-03-04,106415,L,,23.4332648871,105138,R,183.0,30.8856947296,3,74.0,729.0,22.0,1545.0,3,1
655,Hard,2019-03-04,111513,R,,23.753593429200002,105819,R,,27.578370978800002,3,32.0,1211.0,88.0,638.0,3,1
656,Hard,2019-03-04,200175,R,,19.5071868583,109739,L,,23.718001368899998,3,130.0,450.0,99.0,594.0,3,1
657,Hard,2019-03-04,105453,R,178.0,29.177275838499998,105173,L,183.0,30.6776180698,3,7.0,4190.0,52.0,920.0,3,1
658,Hard,2019-03-04,128034,R,,22.056125941100003,106298,R,185.0,25.0239561944,3,67.0,798.0,30.0,1265.0,3,1
659,Hard,2019-03-04,133430,L,,19.8850102669,105449,R,188.0,29.1909650924,3,25.0,1485.0,38.0,1170.0,3,1
660,Hard,2019-03-04,105227,R,198.0,30.4284736482,105583,R,180.0,28.6762491444,3,11.0,3095.0,45.0,1010.0,3,1
661,Hard,2019-03-04,105430,R,,29.3086926762,104926,R,178.0,31.778234086199998,3,53.0,920.0,17.0,1885.0,3,1
662,Hard,2019-03-04,106378,R,,24.1505817933,111797,R,,23.394934976,3,23.0,1520.0,86.0,640.0,3,1
663,Hard,2019-03-04,104527,R,183.0,33.932922655700004,105916,R,,27.0663928816,3,40.0,1130.0,31.0,1220.0,3,1
664,Hard,2019-03-04,103819,R,185.0,37.568788501,105376,R,185.0,29.6344969199,3,4.0,4600.0,85.0,640.0,3,1
665,Hard,2019-03-04,104545,R,206.0,33.8535249829,200615,R,,19.578370978800002,3,9.0,3405.0,131.0,449.0,3,1
666,Hard,2019-03-04,105550,L,185.0,28.796714579099998,106109,L,,26.157426420300002,3,34.0,1205.0,125.0,458.0,3,1
667,Hard,2019-03-04,126094,R,,21.368925393599998,104898,R,190.0,31.909650924,3,102.0,560.0,68.0,780.0,3,1
668,Hard,2019-03-04,111575,R,,22.784394250500004,103852,L,188.0,37.451060917199996,3,13.0,2675.0,78.0,700.0,3,1
669,Hard,2019-03-04,106421,R,,23.0581793292,111456,R,,23.8822724162,3,15.0,2230.0,62.0,833.0,3,1
670,Hard,2019-03-04,105936,R,185.0,27.014373716599998,105676,R,163.0,28.2381930185,3,113.0,515.0,21.0,1650.0,3,1
671,Hard,2019-03-04,106043,R,170.0,26.546201231999998,106148,R,,25.9466119097,3,26.0,1485.0,111.0,517.0,3,1
672,Hard,2019-03-04,104745,L,185.0,32.7501711157,111577,R,,22.398357289499998,3,2.0,8365.0,192.0,270.0,3,1
673,Hard,2019-03-04,106216,R,,25.623545516799997,111200,R,,22.8966461328,3,128.0,452.0,117.0,496.0,3,1
674,Hard,2019-03-04,104259,R,178.0,35.3812457221,105732,R,188.0,27.961670089000002,3,39.0,1160.0,44.0,1039.0,3,1
675,Hard,2019-03-04,104919,R,188.0,31.8028747433,124187,R,,21.514031485300002,3,56.0,895.0,59.0,858.0,3,1
676,Hard,2019-03-04,105077,L,188.0,31.1266255989,106000,R,172.0,26.787132101300003,3,91.0,625.0,54.0,915.0,3,1
677,Hard,2019-03-04,103333,R,208.0,40.0109514031,105051,R,188.0,31.2689938398,3,89.0,629.0,49.0,956.0,3,1
678,Hard,2019-03-04,105432,L,,29.305954825500002,105332,R,196.0,29.8206707734,3,97.0,601.0,69.0,770.0,3,1
679,Hard,2019-03-04,104291,R,185.0,35.1184120465,105614,L,190.0,28.536618754299997,3,60.0,847.0,90.0,627.0,3,1
680,Hard,2019-03-04,111442,R,,24.870636550300002,105643,L,190.0,28.4106776181,3,77.0,703.0,80.0,691.0,3,1
681,Hard,2019-03-04,105373,L,190.0,29.6454483231,104999,L,190.0,31.5318275154,3,50.0,941.0,75.0,726.0,3,1
682,Hard,2019-03-04,105526,R,,28.856947296399998,105357,R,183.0,29.7193702943,3,55.0,910.0,42.0,1091.0,3,1
683,Hard,2019-03-04,106218,R,,25.6098562628,104871,R,188.0,32.054757015700005,3,217.0,233.0,37.0,1180.0,3,1
684,Hard,2019-03-04,105023,R,198.0,31.405886379200002,126610,R,,22.8911704312,3,51.0,925.0,57.0,895.0,3,1
685,Hard,2019-03-04,200000,R,,18.5681040383,111815,L,,23.5290896646,3,58.0,872.0,48.0,957.0,3,1
686,Hard,2019-03-04,106415,L,,23.4332648871,106045,R,180.0,26.5434633812,3,74.0,729.0,65.0,803.0,3,1
687,Hard,2019-03-04,105819,R,,27.578370978800002,125802,R,,25.0212183436,3,88.0,638.0,96.0,602.0,3,1
688,Hard,2019-03-04,109739,L,,23.718001368899998,200005,L,,20.6872005476,3,99.0,594.0,66.0,801.0,3,1
689,Hard,2019-03-04,105173,L,183.0,30.6776180698,105815,R,,27.6167008898,3,52.0,920.0,84.0,663.0,3,1
690,Hard,2019-03-04,128034,R,,22.056125941100003,105385,L,183.0,29.6125941136,3,67.0,798.0,206.0,247.0,3,1
691,Hard,2019-03-04,105449,R,188.0,29.1909650924,126203,R,,21.3470225873,3,38.0,1170.0,46.0,970.0,3,1
692,Hard,2019-03-04,105583,R,180.0,28.6762491444,106121,R,,26.0971937029,3,45.0,1010.0,71.0,761.0,3,1
693,Hard,2019-03-04,105430,R,,29.3086926762,105657,R,193.0,28.3778234086,3,53.0,920.0,76.0,713.0,3,1
694,Hard,2019-03-04,111797,R,,23.394934976,126207,R,,21.1170431211,3,86.0,640.0,35.0,1200.0,3,1
695,Hard,2019-03-04,104527,R,183.0,33.932922655700004,105554,R,175.0,28.7802874743,3,40.0,1130.0,100.0,591.0,3,1
696,Hard,2019-03-04,105376,R,185.0,29.6344969199,104312,R,190.0,35.0308008214,3,85.0,640.0,47.0,960.0,3,1
697,Hard,2019-03-04,200615,R,,19.578370978800002,144719,R,,21.8288843258,3,131.0,449.0,61.0,842.0,3,1
698,Hard,2019-03-04,106109,L,,26.157426420300002,105208,R,190.0,30.507871321,3,125.0,458.0,79.0,694.0,3,1
699,Hard,2019-03-04,104898,R,190.0,31.909650924,104797,R,188.0,32.4873374401,3,68.0,780.0,101.0,562.0,3,1
700,Hard,2019-03-04,103852,L,188.0,37.451060917199996,104607,R,196.0,33.459274469499995,3,78.0,700.0,81.0,685.0,3,1
701,Hard,2019-03-04,111456,R,,23.8822724162,105311,R,185.0,29.9274469541,3,62.0,833.0,41.0,1107.0,3,1
702,Hard,2019-03-04,105936,R,185.0,27.014373716599998,105062,R,183.0,31.1868583162,3,113.0,515.0,43.0,1075.0,3,1
703,Hard,2019-03-04,106148,R,,25.9466119097,105992,R,183.0,26.822724161500002,3,111.0,517.0,104.0,545.0,3,1
704,Hard,2019-03-04,111577,R,,22.398357289499998,105147,R,180.0,30.7926078029,3,192.0,270.0,148.0,383.0,3,1
705,Hard,2019-03-18,103819,R,185.0,37.607118412,104545,R,206.0,33.891854893899996,3,5.0,4600.0,9.0,3485.0,3,1
706,Hard,2019-03-18,104545,R,206.0,33.891854893899996,200000,R,,18.6064339493,3,9.0,3485.0,57.0,876.0,3,1
707,Hard,2019-03-18,103819,R,185.0,37.607118412,133430,L,,19.923340178,3,5.0,4600.0,23.0,1550.0,3,1
708,Hard,2019-03-18,104545,R,206.0,33.891854893899996,105138,R,183.0,30.9240246407,3,9.0,3485.0,25.0,1510.0,3,1
709,Hard,2019-03-18,200000,R,,18.6064339493,106432,R,,22.338124572199998,3,57.0,876.0,13.0,2345.0,3,1
710,Hard,2019-03-18,103819,R,185.0,37.607118412,104731,R,203.0,32.8323066393,3,5.0,4600.0,7.0,4115.0,3,1
711,Hard,2019-03-18,133430,L,,19.923340178,126207,R,,21.1553730322,3,23.0,1550.0,34.0,1200.0,3,1
712,Hard,2019-03-18,105138,R,183.0,30.9240246407,104925,R,188.0,31.8220396988,3,25.0,1510.0,1.0,10990.0,3,1
713,Hard,2019-03-18,104545,R,206.0,33.891854893899996,106378,R,,24.188911704299997,3,9.0,3485.0,22.0,1600.0,3,1
714,Hard,2019-03-18,200000,R,,18.6064339493,105932,R,185.0,27.0636550308,3,57.0,876.0,19.0,1865.0,3,1
715,Hard,2019-03-18,106432,R,,22.338124572199998,106401,R,193.0,23.8904859685,3,13.0,2345.0,33.0,1215.0,3,1
716,Hard,2019-03-18,104731,R,203.0,32.8323066393,111442,R,,24.9089664613,3,7.0,4115.0,77.0,708.0,3,1
717,Hard,2019-03-18,103819,R,185.0,37.607118412,106421,R,,23.0965092402,3,5.0,4600.0,15.0,2230.0,3,1
718,Hard,2019-03-18,133430,L,,19.923340178,126774,R,,20.5968514716,3,23.0,1550.0,10.0,3160.0,3,1
719,Hard,2019-03-18,126207,R,,21.1553730322,105676,R,163.0,28.276522929499997,3,34.0,1200.0,20.0,1685.0,3,1
720,Hard,2019-03-18,104925,R,188.0,31.8220396988,105643,L,190.0,28.449007529099998,3,1.0,10990.0,83.0,676.0,3,1
721,Hard,2019-03-18,105138,R,183.0,30.9240246407,104926,R,178.0,31.8165639973,3,25.0,1510.0,17.0,1885.0,3,1
722,Hard,2019-03-18,106378,R,,24.188911704299997,105683,R,196.0,28.221765913800002,3,22.0,1600.0,14.0,2275.0,3,1
723,Hard,2019-03-18,104545,R,206.0,33.891854893899996,105077,L,188.0,31.164955509899997,3,9.0,3485.0,86.0,660.0,3,1
724,Hard,2019-03-18,200000,R,,18.6064339493,128034,R,,22.0944558522,3,57.0,876.0,54.0,904.0,3,1
725,Hard,2019-03-18,105932,R,185.0,27.0636550308,104898,R,190.0,31.947980835,3,19.0,1865.0,65.0,805.0,3,1
726,Hard,2019-03-18,106432,R,,22.338124572199998,104871,R,188.0,32.0930869268,3,13.0,2345.0,40.0,1100.0,3,1
727,Hard,2019-03-18,106401,R,193.0,23.8904859685,105583,R,180.0,28.714579055399998,3,33.0,1215.0,44.0,1010.0,3,1
728,Hard,2019-03-18,104731,R,203.0,32.8323066393,105311,R,185.0,29.9657768652,3,7.0,4115.0,41.0,1072.0,3,1
729,Hard,2019-03-18,111442,R,,24.9089664613,105777,R,188.0,27.838466803600003,3,77.0,708.0,29.0,1300.0,3,1
730,Hard,2019-03-18,106421,R,,23.0965092402,124187,R,,21.5523613963,3,15.0,2230.0,58.0,858.0,3,1
731,Hard,2019-03-18,103819,R,185.0,37.607118412,105936,R,185.0,27.0527036277,3,5.0,4600.0,103.0,576.0,3,1
732,Hard,2019-03-18,126774,R,,20.5968514716,104919,R,188.0,31.841204654299997,3,10.0,3160.0,62.0,830.0,3,1
733,Hard,2019-03-18,133430,L,,19.923340178,126094,R,,21.4072553046,3,23.0,1550.0,99.0,603.0,3,1
734,Hard,2019-03-18,105676,R,163.0,28.276522929499997,106065,R,,26.4613278576,3,20.0,1685.0,16.0,2021.0,3,1
735,Hard,2019-03-18,126207,R,,21.1553730322,103970,R,175.0,36.9582477755,3,34.0,1200.0,155.0,355.0,3,1
736,Hard,2019-03-18,104925,R,188.0,31.8220396988,106071,R,193.0,26.4038329911,3,1.0,10990.0,81.0,679.0,3,1
737,Hard,2019-03-18,105643,L,190.0,28.449007529099998,105357,R,183.0,29.7577002053,3,83.0,676.0,39.0,1126.0,3,1
738,Hard,2019-03-18,105138,R,183.0,30.9240246407,104386,R,180.0,34.7351129363,3,25.0,1510.0,453.0,17.0,3,1
739,Hard,2019-03-18,104926,R,178.0,31.8165639973,105819,R,,27.6167008898,3,17.0,1885.0,80.0,686.0,3,1
740,Hard,2019-03-18,105683,R,196.0,28.221765913800002,109739,L,,23.7563312799,3,14.0,2275.0,101.0,594.0,3,1
741,Hard,2019-03-18,106378,R,,24.188911704299997,125802,R,,25.0595482546,3,22.0,1600.0,110.0,525.0,3,1
742,Hard,2019-03-18,105077,L,188.0,31.164955509899997,106298,R,185.0,25.0622861054,3,86.0,660.0,30.0,1265.0,3,1
743,Hard,2019-03-18,104545,R,206.0,33.891854893899996,132283,R,,23.8521560575,3,9.0,3485.0,106.0,546.0,3,1
744,Hard,2019-03-18,128034,R,,22.0944558522,106233,R,185.0,25.535934291599997,3,54.0,904.0,4.0,4755.0,3,1
745,Hard,2019-03-18,200000,R,,18.6064339493,105916,R,,27.104722792600004,3,57.0,876.0,36.0,1180.0,3,1
746,Hard,2019-03-18,105932,R,185.0,27.0636550308,104999,L,190.0,31.570157426399998,3,19.0,1865.0,75.0,711.0,3,1
747,Hard,2019-03-18,104898,R,190.0,31.947980835,144750,R,,22.058863791900002,3,65.0,805.0,96.0,625.0,3,1
748,Hard,2019-03-18,106432,R,,22.338124572199998,106148,R,,25.9849418207,3,13.0,2345.0,113.0,522.0,3,1
749,Hard,2019-03-18,104871,R,188.0,32.0930869268,104468,R,183.0,34.220396988400005,3,40.0,1100.0,27.0,1340.0,3,1
750,Hard,2019-03-18,106401,R,193.0,23.8904859685,122330,R,,21.749486653,3,33.0,1215.0,131.0,434.0,3,1
751,Hard,2019-03-18,105583,R,180.0,28.714579055399998,105453,R,178.0,29.215605749499996,3,44.0,1010.0,6.0,4235.0,3,1
752,Hard,2019-03-18,104731,R,203.0,32.8323066393,144719,R,,21.8672142368,3,7.0,4115.0,61.0,845.0,3,1
753,Hard,2019-03-18,105311,R,185.0,29.9657768652,105449,R,188.0,29.2292950034,3,41.0,1072.0,38.0,1160.0,3,1
754,Hard,2019-03-18,105777,R,188.0,27.838466803600003,103852,L,188.0,37.4893908282,3,29.0,1300.0,94.0,635.0,3,1
755,Hard,2019-03-18,111442,R,,24.9089664613,111575,R,,22.822724161500002,3,77.0,708.0,12.0,2845.0,3,1
756,Hard,2019-03-18,106421,R,,23.0965092402,105173,L,183.0,30.7159479808,3,15.0,2230.0,55.0,900.0,3,1
757,Hard,2019-03-18,124187,R,,21.5523613963,106043,R,170.0,26.584531143099998,3,58.0,858.0,24.0,1520.0,3,1
758,Hard,2019-03-18,105936,R,185.0,27.0527036277,104527,R,183.0,33.9712525667,3,103.0,576.0,37.0,1175.0,3,1
759,Hard,2019-03-18,103819,R,185.0,37.607118412,105430,R,,29.3470225873,3,5.0,4600.0,46.0,971.0,3,1
760,Hard,2019-03-18,126774,R,,20.5968514716,111456,R,,23.920602327199997,3,10.0,3160.0,60.0,848.0,3,1
761,Hard,2019-03-18,104919,R,188.0,31.841204654299997,105550,L,185.0,28.835044490100003,3,62.0,830.0,32.0,1240.0,3,1
762,Hard,2019-03-18,133430,L,,19.923340178,105554,R,175.0,28.8186173854,3,23.0,1550.0,97.0,622.0,3,1
763,Hard,2019-03-18,126094,R,,21.4072553046,105227,R,198.0,30.466803559200002,3,99.0,603.0,11.0,3095.0,3,1
764,Hard,2019-03-18,106065,R,,26.4613278576,106000,R,172.0,26.8254620123,3,16.0,2021.0,53.0,915.0,3,1
765,Hard,2019-03-18,105676,R,163.0,28.276522929499997,104665,R,180.0,33.1471594798,3,20.0,1685.0,88.0,652.0,3,1
766,Hard,2019-03-18,126207,R,,21.1553730322,200175,R,,19.5455167693,3,34.0,1200.0,95.0,630.0,3,1
767,Hard,2019-03-18,103970,R,175.0,36.9582477755,100644,R,198.0,21.9082819986,3,155.0,355.0,3.0,6630.0,3,1
768,Hard,2019-03-18,106071,R,193.0,26.4038329911,106329,L,,24.796714579099998,3,81.0,679.0,117.0,497.0,3,1
769,Hard,2019-03-18,105643,L,190.0,28.449007529099998,105376,R,185.0,29.6728268309,3,83.0,676.0,87.0,655.0,3,1
770,Hard,2019-03-18,104386,R,180.0,34.7351129363,105614,L,190.0,28.574948665300003,3,453.0,17.0,93.0,637.0,3,1
771,Hard,2019-03-18,105819,R,,27.6167008898,105062,R,183.0,31.225188227199997,3,80.0,686.0,43.0,1025.0,3,1
772,Hard,2019-03-18,109739,L,,23.7563312799,126203,R,,21.385352498299998,3,101.0,594.0,56.0,890.0,3,1
773,Hard,2019-03-18,125802,R,,25.0595482546,105341,R,,29.8097193703,3,110.0,525.0,90.0,648.0,3,1
774,Hard,2019-03-18,105077,L,188.0,31.164955509899997,105657,R,193.0,28.4161533196,3,86.0,660.0,73.0,713.0,3,1
775,Hard,2019-03-18,132283,R,,23.8521560575,105373,L,190.0,29.6837782341,3,106.0,546.0,48.0,966.0,3,1
776,Hard,2019-03-18,128034,R,,22.0944558522,126610,R,,22.929500342199997,3,54.0,904.0,52.0,937.0,3,1
777,Hard,2019-03-18,200000,R,,18.6064339493,134770,R,,20.2354551677,3,57.0,876.0,98.0,619.0,3,1
778,Hard,2019-03-18,104999,L,190.0,31.570157426399998,200095,R,,18.9924709103,3,75.0,711.0,255.0,184.0,3,1
779,Hard,2019-03-18,104898,R,190.0,31.947980835,105041,R,185.0,31.370294319,3,65.0,805.0,130.0,436.0,3,1
780,Hard,2019-03-18,106148,R,,25.9849418207,106045,R,180.0,26.5817932923,3,113.0,522.0,71.0,733.0,3,1
781,Hard,2019-03-18,104871,R,188.0,32.0930869268,111797,R,,23.4332648871,3,40.0,1100.0,79.0,690.0,3,1
782,Hard,2019-03-18,122330,R,,21.749486653,105815,R,,27.6550308008,3,131.0,434.0,91.0,648.0,3,1
783,Hard,2019-03-18,105583,R,180.0,28.714579055399998,104655,R,180.0,33.2073921971,3,44.0,1010.0,85.0,661.0,3,1
784,Hard,2019-03-18,144719,R,,21.8672142368,105432,L,,29.3442847365,3,61.0,845.0,84.0,662.0,3,1
785,Hard,2019-03-18,105311,R,185.0,29.9657768652,202358,R,,17.607118412000002,3,41.0,1072.0,426.0,24.0,3,1
786,Hard,2019-03-18,103852,L,188.0,37.4893908282,105332,R,196.0,29.8590006845,3,94.0,635.0,67.0,770.0,3,1
787,Hard,2019-03-18,111442,R,,24.9089664613,111815,L,,23.5674195756,3,77.0,708.0,51.0,941.0,3,1
788,Hard,2019-03-18,105173,L,183.0,30.7159479808,105379,R,181.0,29.6646132786,3,55.0,900.0,69.0,765.0,3,1
789,Hard,2019-03-18,124187,R,,21.5523613963,105526,R,,28.895277207399996,3,58.0,858.0,45.0,990.0,3,1
790,Hard,2019-03-18,105936,R,185.0,27.0527036277,105732,R,188.0,28.0,3,103.0,576.0,49.0,959.0,3,1
791,Hard,2019-03-18,105430,R,,29.3470225873,105051,R,188.0,31.3073237509,3,46.0,971.0,50.0,956.0,3,1
792,Hard,2019-03-18,111456,R,,23.920602327199997,200005,L,,20.725530458599998,3,60.0,848.0,63.0,819.0,3,1
793,Hard,2019-03-18,104919,R,188.0,31.841204654299997,144707,R,,20.5201916496,3,62.0,830.0,198.0,257.0,3,1
794,Hard,2019-03-18,105554,R,175.0,28.8186173854,104291,R,185.0,35.156741957600005,3,97.0,622.0,59.0,852.0,3,1
795,Hard,2019-03-18,126094,R,,21.4072553046,106121,R,,26.135523614,3,99.0,603.0,72.0,714.0,3,1
796,Hard,2019-03-18,106000,R,172.0,26.8254620123,111153,R,,22.866529774099998,3,53.0,915.0,150.0,371.0,3,1
797,Hard,2019-03-18,104665,R,180.0,33.1471594798,103333,R,208.0,40.0492813142,3,88.0,652.0,76.0,709.0,3,1
798,Hard,2019-03-18,200175,R,,19.5455167693,105208,R,190.0,30.546201231999998,3,95.0,630.0,78.0,704.0,3,1
799,Hard,2019-03-18,103970,R,175.0,36.9582477755,105023,R,198.0,31.4442162902,3,155.0,355.0,68.0,770.0,3,1
800,Clay,2019-04-08,106426,R,,22.855578371,134770,R,,20.2929500342,3,73.0,726.0,95.0,645.0,4,2
801,Clay,2019-04-08,134770,R,,20.2929500342,123755,U,,22.803559206,3,95.0,645.0,241.0,192.0,4,2
802,Clay,2019-04-08,106426,R,,22.855578371,105023,R,198.0,31.5017111567,3,73.0,726.0,71.0,735.0,4,2
803,Clay,2019-04-08,123755,U,,22.803559206,111442,R,,24.9664613279,3,241.0,192.0,67.0,778.0,4,2
804,Clay,2019-04-08,134770,R,,20.2929500342,104719,R,190.0,32.9883641342,3,95.0,645.0,112.0,520.0,4,2
805,Clay,2019-04-08,105023,R,198.0,31.5017111567,104386,R,180.0,34.7926078029,3,71.0,735.0,372.0,47.0,4,2
806,Clay,2019-04-08,106426,R,,22.855578371,105967,R,,27.019849418200003,3,73.0,726.0,126.0,452.0,4,2
807,Clay,2019-04-08,123755,U,,22.803559206,105449,R,188.0,29.28678987,3,241.0,192.0,39.0,1125.0,4,2
808,Clay,2019-04-08,111442,R,,24.9664613279,105053,R,188.0,31.3620807666,3,67.0,778.0,224.0,217.0,4,2
809,Clay,2019-04-08,134770,R,,20.2929500342,124187,R,,21.6098562628,3,95.0,645.0,56.0,919.0,4,2
810,Clay,2019-04-08,104719,R,190.0,32.9883641342,106071,R,193.0,26.4613278576,3,112.0,520.0,79.0,704.0,4,2
811,Clay,2019-04-08,105023,R,198.0,31.5017111567,104198,R,188.0,35.8439425051,3,71.0,735.0,115.0,507.0,4,2
812,Clay,2019-04-08,104386,R,180.0,34.7926078029,111815,L,,23.624914442199998,3,372.0,47.0,55.0,925.0,4,2
813,Clay,2019-04-08,105967,R,,27.019849418200003,105992,R,183.0,26.9185489391,3,126.0,452.0,107.0,545.0,4,2
814,Clay,2019-04-08,106426,R,,22.855578371,104871,R,188.0,32.1505817933,3,73.0,726.0,42.0,1055.0,4,2
815,Clay,2019-04-08,123755,U,,22.803559206,103893,R,183.0,37.311430527,3,241.0,192.0,108.0,545.0,4,2
816,Clay,2019-04-08,105053,R,188.0,31.3620807666,105614,L,190.0,28.6324435318,3,224.0,217.0,93.0,648.0,4,2
817,Clay,2019-04-08,111442,R,,24.9664613279,106353,R,,24.594113620799998,3,67.0,778.0,195.0,270.0,4,2
818,Clay,2019-04-08,134770,R,,20.2929500342,106198,R,,25.8097193703,3,95.0,645.0,76.0,713.0,4,2
819,Clay,2019-04-08,106071,R,193.0,26.4613278576,106045,R,180.0,26.6392881588,3,79.0,704.0,85.0,683.0,4,2
820,Clay,2019-04-08,104719,R,190.0,32.9883641342,126203,R,,21.4428473648,3,112.0,520.0,58.0,890.0,4,2
821,Clay,2019-04-08,105023,R,198.0,31.5017111567,106216,R,,25.7193702943,3,71.0,735.0,127.0,450.0,4,2
822,Clay,2019-04-08,104198,R,188.0,35.8439425051,111511,R,,23.1266255989,3,115.0,507.0,144.0,388.0,4,2
823,Clay,2019-04-08,104386,R,180.0,34.7926078029,105815,R,,27.712525667399998,3,372.0,47.0,81.0,693.0,4,2
824,Clay,2019-04-08,105967,R,,27.019849418200003,111456,R,,23.9780971937,3,126.0,452.0,59.0,871.0,4,2
825,Clay,2019-04-08,105992,R,183.0,26.9185489391,103333,R,208.0,40.1067761807,3,107.0,545.0,77.0,709.0,4,2
826,Clay,2019-04-08,106426,R,,22.855578371,104655,R,180.0,33.2648870637,3,73.0,726.0,83.0,687.0,4,2
827,Clay,2019-04-08,105332,R,196.0,29.916495551,104665,R,180.0,33.2046543463,3,69.0,763.0,70.0,757.0,4,2
828,Clay,2019-04-08,105332,R,196.0,29.916495551,104542,R,188.0,33.9739904175,3,69.0,763.0,116.0,503.0,4,2
829,Clay,2019-04-08,104665,R,180.0,33.2046543463,104468,R,183.0,34.2778918549,3,70.0,757.0,27.0,1340.0,4,2
830,Clay,2019-04-08,105332,R,196.0,29.916495551,144719,R,,21.9247091034,3,69.0,763.0,60.0,854.0,4,2
831,Clay,2019-04-08,104542,R,188.0,33.9739904175,132283,R,,23.909650924,3,116.0,503.0,103.0,573.0,4,2
